id	relevant_naics	industry_code	industry_detail	emp
29029	484	484000	truck transport	43
29029	487	48a000	scenic and sightseeing transportation and support activities for transportation	41
29029	492	492000	couriers and messengers	0
29029	521	52a000	monetary authorities and depository credit intermediation	0
29029	531	531ore	other real estate	201
29029	562	562000	waste management and remediation	49
29029	622	622000	hospitals	0
29029	712	712000	museums, historical sites, zoos, and parks	0
29029	721	721000	hotels and campgrounds	723
29031	113	113000	timber and raw forest products	0
29031	115	115000	agriculture and forestry support	0
29031	315	315000	clothing	0
29031	441	441000	vehicles and parts sales	915
29031	445	445000	food and beverage stores	422
29031	452	452000	general merchandise stores	0
29031	481	481000	air transport	0
29031	484	484000	truck transport	384
29031	485	485000	passenger ground transport	0
29031	487	48a000	scenic and sightseeing transportation and support activities for transportation	85
29031	492	492000	couriers and messengers	63
29031	493	493000	warehousing	0
29031	521	52a000	monetary authorities and depository credit intermediation	546
29031	531	531ore	other real estate	216
29031	562	562000	waste management and remediation	59
29031	622	622000	hospitals	0
29031	712	712000	museums, historical sites, zoos, and parks	0
29031	721	721000	hotels and campgrounds	237
29033	113	113000	timber and raw forest products	0
29033	115	115000	agriculture and forestry support	0
29033	441	441000	vehicles and parts sales	0
29033	445	445000	food and beverage stores	75
29033	452	452000	general merchandise stores	0
29033	484	484000	truck transport	0
29033	493	493000	warehousing	0
29033	521	52a000	monetary authorities and depository credit intermediation	85
29033	531	531ore	other real estate	8
29033	622	622000	hospitals	0
29033	721	721000	hotels and campgrounds	0
29035	441	441000	vehicles and parts sales	0
29035	445	445000	food and beverage stores	86
29035	452	452000	general merchandise stores	0
29035	484	484000	truck transport	37
29035	487	48a000	scenic and sightseeing transportation and support activities for transportation	0
29035	521	52a000	monetary authorities and depository credit intermediation	0
29035	531	531ore	other real estate	0
29035	533	533000	lessors of nonfinancial intangible assets	0
29035	721	721000	hotels and campgrounds	0
29037	115	115000	agriculture and forestry support	13
29037	316	316000	leather	0
29037	441	441000	vehicles and parts sales	323
29037	445	445000	food and beverage stores	698
29037	452	452000	general merchandise stores	1080
29037	484	484000	truck transport	319
29037	485	485000	passenger ground transport	0
29037	486	486000	pipeline transport	0
29037	487	48a000	scenic and sightseeing transportation and support activities for transportation	0
29037	492	492000	couriers and messengers	0
29037	493	493000	warehousing	0
29037	521	52a000	monetary authorities and depository credit intermediation	387
29037	531	531ore	other real estate	124
29037	562	562000	waste management and remediation	144
29037	622	622000	hospitals	0
29037	712	712000	museums, historical sites, zoos, and parks	0
29037	721	721000	hotels and campgrounds	50
29039	441	441000	vehicles and parts sales	81
29039	445	445000	food and beverage stores	191
29039	452	452000	general merchandise stores	39
29039	484	484000	truck transport	33
29039	485	485000	passenger ground transport	0
29039	487	48a000	scenic and sightseeing transportation and support activities for transportation	0
29039	521	52a000	monetary authorities and depository credit intermediation	0
29039	531	531ore	other real estate	0
29039	562	562000	waste management and remediation	0
29039	622	622000	hospitals	0
29039	721	721000	hotels and campgrounds	0
29041	115	115000	agriculture and forestry support	0
29041	315	315000	clothing	0
29041	441	441000	vehicles and parts sales	42
29041	445	445000	food and beverage stores	39
29041	452	452000	general merchandise stores	0
29041	484	484000	truck transport	0
29041	486	486000	pipeline transport	0
29041	521	52a000	monetary authorities and depository credit intermediation	65
29041	531	531ore	other real estate	0
29041	562	562000	waste management and remediation	0
29041	712	712000	museums, historical sites, zoos, and parks	0
29043	113	113000	timber and raw forest products	0
29043	115	115000	agriculture and forestry support	0
29043	315	315000	clothing	0
29043	441	441000	vehicles and parts sales	257
29043	445	445000	food and beverage stores	415
29043	452	452000	general merchandise stores	0
29043	484	484000	truck transport	125
29043	485	485000	passenger ground transport	0
29043	487	48a000	scenic and sightseeing transportation and support activities for transportation	41
29043	492	492000	couriers and messengers	0
29043	493	493000	warehousing	0
29043	521	52a000	monetary authorities and depository credit intermediation	339
29043	531	531ore	other real estate	139
29043	562	562000	waste management and remediation	28
29043	712	712000	museums, historical sites, zoos, and parks	0
29043	721	721000	hotels and campgrounds	0
29045	115	115000	agriculture and forestry support	0
29045	441	441000	vehicles and parts sales	0
29045	445	445000	food and beverage stores	0
29045	452	452000	general merchandise stores	0
29045	484	484000	truck transport	26
29045	487	48a000	scenic and sightseeing transportation and support activities for transportation	0
29045	521	52a000	monetary authorities and depository credit intermediation	0
29045	531	531ore	other real estate	0
29045	721	721000	hotels and campgrounds	0
29047	115	115000	agriculture and forestry support	0
29047	211	211000	unrefined oil and gas	0
29047	315	315000	clothing	0
29047	316	316000	leather	0
29047	441	441000	vehicles and parts sales	1633
29047	445	445000	food and beverage stores	2157
29047	452	452000	general merchandise stores	0
29047	481	481000	air transport	0
29047	484	484000	truck transport	1942
29047	485	485000	passenger ground transport	148
29047	486	486000	pipeline transport	0
29047	487	48a000	scenic and sightseeing transportation and support activities for transportation	748
29047	492	492000	couriers and messengers	0
29047	493	493000	warehousing	1544
29047	521	52a000	monetary authorities and depository credit intermediation	1241
29047	531	531ore	other real estate	730
29047	533	533000	lessors of nonfinancial intangible assets	0
29047	562	562000	waste management and remediation	53
29047	622	622000	hospitals	5396
29047	712	712000	museums, historical sites, zoos, and parks	0
29047	721	721000	hotels and campgrounds	2569
29049	113	113000	timber and raw forest products	0
29049	115	115000	agriculture and forestry support	0
29049	441	441000	vehicles and parts sales	0
29049	445	445000	food and beverage stores	42
