,fips,county,name,industry_code,industry_detail,relevant_naics,year,payann_total,ACID,ENRG,ETOX,EUTR,FOOD,GCC,HAPS,HAZW,HC,HNC,HRSP,HTOX,JOBS,LAND,METL,MINE,MSW,NREN,OZON,PEST,REN,SMOG,VADD,WATR
604,13017,17,"Ben Hill County, Georgia",3219a0,"veneer, plywood, and engineered wood","[32192, 32193, 32194, 32195, 32196, 32197, 32198, 32199]",2012,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605,13017,17,"Ben Hill County, Georgia",323110,"books, newspapers, magazines, and other print media",[32311],2012,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
606,13017,17,"Ben Hill County, Georgia",325610,soap and cleaning compounds,[32561],2012,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
607,13017,17,"Ben Hill County, Georgia",3259a0,"chemicals (except basic chemicals, agrichemicals, polymers, paints, pharmaceuticals,soaps, cleaning compounds)","[32592, 32599]",2012,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
608,13017,17,"Ben Hill County, Georgia",326120,"plastic pipe, fittings, and sausage casings",[32612],2012,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609,13017,17,"Ben Hill County, Georgia",326190,other plastic products,[32619],2012,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610,13017,17,"Ben Hill County, Georgia",332320,"metal windows, doors, and architectural products",[33232],2012,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611,13017,17,"Ben Hill County, Georgia",332710,machine shops,[33271],2012,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
612,13017,17,"Ben Hill County, Georgia",33329a,"machinery for the paper, textile, food or other industries (except semiconductor machinery)","[333241, 333243, 333244, 333249]",2012,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
613,13017,17,"Ben Hill County, Georgia",33391a,pumps and pumping equipment,"[333911, 333913]",2012,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
614,13017,17,"Ben Hill County, Georgia",336211,vehicle bodies,[336211],2012,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
615,13017,17,"Ben Hill County, Georgia",336214,travel trailer and campers,[336214],2012,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
616,13017,17,"Ben Hill County, Georgia",337215,shelving and lockers,[337215],2012,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
617,13017,17,"Ben Hill County, Georgia",339116,dental laboratories,[339116],2012,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618,13017,17,"Ben Hill County, Georgia",441000,vehicles and parts sales,[441],2012,2402,0.002748858107987948,0.0,0.002847412383840161,0.0003456435028698952,5.93313088977436,11.376917631144023,0.005253712144416732,0.07059265974275815,1.1964885028871346e-09,2.393436440975715e-09,0.0003689243166524123,3.593074096990593e-09,4470842.6,4.36602169147058,3.1379957372979774e-05,0.0,31.157362985372373,0.0,0.0,0.0,0.0,0.14456793736901818,1717.9261875893699,0.6415661455350546
619,13017,17,"Ben Hill County, Georgia",445000,food and beverage stores,[445],2012,1802,0.003038181307098265,0.0,0.0030493439657203482,0.00039219557788891296,43.7889616167104,9.261338896235744,0.0012465040067918835,0.021245086118924023,1.1832108922529589e-09,2.4567851569951776e-09,0.00040775439057205324,3.642491758126131e-09,11005895.200000001,6.6329801113097595,1.1901225446384942e-07,0.0,137.7583903267057,0.0,0.0,0.0,0.0,0.13302968393194523,1216.1475443233162,1.2695454046148782
620,13017,17,"Ben Hill County, Georgia",452000,general merchandise stores,[452],2012,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621,13017,17,"Ben Hill County, Georgia",484000,truck transport,[484],2012,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
622,13017,17,"Ben Hill County, Georgia",48a000,scenic and sightseeing transportation and support activities for transportation,"[487, 488]",2012,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623,13017,17,"Ben Hill County, Georgia",493000,warehousing,[493],2012,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624,13017,17,"Ben Hill County, Georgia",511110,newspapers,[51111],2012,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625,13017,17,"Ben Hill County, Georgia",511120,magazines and journals,[51112],2012,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
626,13017,17,"Ben Hill County, Georgia",515100,radio and television,[5151],2012,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
627,13017,17,"Ben Hill County, Georgia",517110,telecommunications,[5171],2012,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628,13017,17,"Ben Hill County, Georgia",518200,data processing and hosting,[5182],2012,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629,13017,17,"Ben Hill County, Georgia",522a00,nondepository credit intermediation and related activities,"[5222, 5223]",2012,796,0.002107803647355807,0.000142950836690582,0.001978868010301671,0.0002657959290031734,0.560567546554704,8.019793557301458,0.0006227500472935269,0.013392088562249611,7.754430320472958e-10,1.5823820382760932e-09,0.00026515029745229854,2.35947447446422e-09,1578501.5849912001,0.29370908326805195,6.236227204743814e-08,0.0,5.823774373203361,0.0,2.7097154002450035e-07,0.0,0.000142950836690582,0.0895440883134953,462.117616615928,0.40251490434884796
630,13017,17,"Ben Hill County, Georgia",523900,"investment advice, portfolio management, and other financial advising services",[5239],2012,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631,13017,17,"Ben Hill County, Georgia",523a00,securities and commodities brokerage and exchanges,"[5231, 5232]",2012,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632,13017,17,"Ben Hill County, Georgia",524200,insurance agencies and brokerages,[5242],2012,950,0.00036350889786814525,0.4011220166758,0.00040392950840668326,7.663891422242477e-05,0.5397523554805002,0.5948502108664478,5.04193791909279e-05,0.01485429383246518,1.1537239492061977e-10,7.791989030183893e-10,4.619286434763315e-05,8.948177314569015e-10,1709640.2123995,0.5182719493097,4.002861196466589e-07,0.0,6.246527519666062,0.0,6.831507764487239e-09,4.619521545048035e-12,0.4011220166758,0.013169561217950066,487.36175721045004,0.24965900546048503
633,13017,17,"Ben Hill County, Georgia",52a000,monetary authorities and depository credit intermediation,"[521, 5221]",2012,2813,0.0071124136477900175,0.0,0.007054484804182726,0.0008943417836875723,3.2572292982913797,10.400071348971968,0.0023222600078992178,0.08967271728093043,2.7398026266975665e-09,5.183117030414323e-09,0.0009548492720730397,7.928745409829808e-09,8306478.30718804,1.459304009956602,2.0300012862351243e-07,0.0,37.84884129911337,0.0,0.0,0.0,0.0,0.3090085402811672,1969.8532971800698,0.9355959858590037
634,13017,17,"Ben Hill County, Georgia",531ore,other real estate,[531],2012,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
635,13017,17,"Ben Hill County, Georgia",532a00,consumer goods and general rental centers,"[5322, 5323]",2012,331,0.0011378977595537458,16.1797889662875,0.0027164939653491964,0.0029653215644133463,0.9564645398121999,3.0890160781493834,0.005395782593033945,0.012037221214114626,9.467220235708255e-10,3.1013925781004336e-09,0.0004540706175184386,4.0500013674864256e-09,650418.78506113,0.36268135921227,1.6081341207431667e-07,0.0,5.4923007252948715,0.0,2.0095649317058553e-07,7.080669926034402e-10,16.1797889662875,0.22081948972297022,220.271020595927,0.16136926585415698
636,13017,17,"Ben Hill County, Georgia",541100,legal services,[5411],2012,699,0.0001925370087972824,0.0,0.00030642207969640447,2.608222441513345e-05,0.362436318060909,0.6206696533016007,0.00017727723426060025,0.009978004771962569,1.6933778737840647e-10,1.4023022542074357e-10,2.5840396852292073e-05,3.0972557966363443e-10,783221.76720765,0.5453827889077201,1.5439003613650661e-09,0.0,4.211491862270914,0.0,0.0,0.0,0.0,0.008369391278304656,525.519137459205,0.0456134236446183
637,13017,17,"Ben Hill County, Georgia",541200,"accounting, tax preparation, bookkeeping, and payroll",[5412],2012,456,0.00012104965283568682,0.0,0.00012042735001965351,1.5616763914857462e-05,0.5375049027499199,0.2604911740818148,3.9372145872956755e-05,0.014763036813685355,4.64683858532689e-11,9.307475136460345e-11,1.6191968577550746e-05,1.3964193281999246e-10,438870.370792152,0.4607153179776,1.0200673929282737e-09,0.0,6.2200257935700485,0.0,0.0,0.0,0.0,0.00525592551601318,377.14461480902395,0.0241041278992416
638,13017,17,"Ben Hill County, Georgia",541400,specialized design,[5414],2012,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639,13017,17,"Ben Hill County, Georgia",541800,advertising and public relations,[5418],2012,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640,13017,17,"Ben Hill County, Georgia",541920,photographers,[54192],2012,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
641,13017,17,"Ben Hill County, Georgia",541940,veterinarians,[54194],2012,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642,13017,17,"Ben Hill County, Georgia",550000,company and enterprise management,[55],2012,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643,13017,17,"Ben Hill County, Georgia",561300,employment services,[5613],2012,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644,13017,17,"Ben Hill County, Georgia",561400,business support,[5614],2012,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
645,13017,17,"Ben Hill County, Georgia",561700,buildings and dwellings services,[5617],2012,1939,0.024595483034423486,0.0,0.024426814479603084,0.010792333348773631,4.0692409686376,10.851991790420485,0.009294540262650064,0.08578474307929695,9.523411583182704e-09,1.804375196420903e-08,0.003317138322082295,2.7587295770989422e-08,4021113.5108481394,0.450420361052753,8.139666847032218e-06,0.0,28.724793506640793,0.0,0.0,0.0,0.0,1.1428164238961174,1126.632285313563,0.5386168927242103
646,13017,17,"Ben Hill County, Georgia",561900,other support services,[5619],2012,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
647,13017,17,"Ben Hill County, Georgia",611b00,other educational services,"[6114, 6115, 6116, 6117]",2012,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
648,13017,17,"Ben Hill County, Georgia",621100,physicians,[6211],2012,1961,0.0004881131557545126,0.0,0.00048404388189843614,6.137929425560293e-05,1.6318976994953112,2.2332846204066086,0.00015869619815246823,0.03609774043396701,1.879840143374076e-10,3.555069615063806e-10,6.550967906018387e-05,5.438904335968088e-10,4843367.12868782,2.0995468461239,3.921031913165024e-09,0.0,7.381827457570792,0.0,0.0,0.0,0.0,0.021207316884110674,1259.660498583256,0.2772552426263871
649,13017,17,"Ben Hill County, Georgia",621200,dentists,[6212],2012,1154,0.0005464277471780922,0.0,0.0005418914101041267,6.870823926891637e-05,1.25921081871592,2.9489694790641874,0.00017763907871737317,0.027853957935413634,2.1044235383459647e-10,3.9797829724668335e-10,7.333608185967342e-05,6.088678318692825e-10,1028329.4,0.992295008163794,4.381621823747706e-09,0.0,5.695745501982645,0.0,0.0,0.0,0.0,0.023741452087350793,742.851259681294,0.3108237086204774
650,13017,17,"Ben Hill County, Georgia",621300,healthcare practitioners (except physicians and dentists),[6213],2012,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
651,13017,17,"Ben Hill County, Georgia",621400,outpatient healthcare,[6214],2012,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
652,13017,17,"Ben Hill County, Georgia",621600,home healthcare,[6216],2012,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
653,13017,17,"Ben Hill County, Georgia",622000,hospitals,[622],2012,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
654,13017,17,"Ben Hill County, Georgia",623a00,nursing and community care facilities,"[6231, 6233]",2012,4595,0.022523915257398053,0.0,0.022399258522720004,0.003993747956649233,9.50099053687455,72.98934901381749,0.007378186260341512,0.21001429733056629,8.67525864143252e-09,1.67229661444473e-08,0.003022935240106993,2.541666174104481e-08,11426127.3051481,24.79433166664485,7.040734121212881e-07,0.0,43.39146059125898,0.0,0.0,0.0,0.0,0.9786780151712188,2715.70895806232,6.203506470922115
655,13017,17,"Ben Hill County, Georgia",624100,individual and family services,[6241],2012,872,0.0019341278567813968,0.0,0.0018992548332084705,0.00025061334388951653,2.06504734258472,4.941691312213816,0.000651830548539956,0.04377692999855968,7.068996814683807e-10,1.6258945973641944e-09,0.0003427739130229618,2.3342984479987436e-09,1899055.65042264,0.865779369972968,4.086081273184678e-05,0.0,14.639572869153618,0.0,0.0,0.0,0.0,0.08218281385574354,598.170694874824,0.2989110542772064
656,13017,17,"Ben Hill County, Georgia",624400,child day care,[6244],2012,201,0.0005538125698032687,0.0,0.0005402011749578384,7.200018509016912e-05,0.7331270347649099,2.270033071377674,0.00017559006299929287,0.015544320695858621,2.0478357310854083e-10,4.1664246253597463e-10,9.266202039929823e-05,6.21861140567007e-10,214785.19161486,2.0934540383406004,9.00581978493068e-06,0.0,5.190044050780043,0.0,0.0,0.0,0.0,0.023638132785376874,135.671658565548,0.12263795792636101
657,13017,17,"Ben Hill County, Georgia",711a00,promoters and agents,"[7113, 7114]",2012,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
658,13017,17,"Ben Hill County, Georgia",713900,"golf courses, marinas, ski resorts, fitness and other rec centers and industries",[7139],2012,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659,13017,17,"Ben Hill County, Georgia",721000,hotels and campgrounds,[721],2012,316,0.002940172564427651,0.0,0.0036325540163037236,0.0005466517882691795,1.73729142178608,7.41840046457697,0.001942366005383151,0.04124233336068014,1.2311824857289234e-09,4.305103703439527e-09,0.0005935710909114066,5.539198887549589e-09,738679.3035363599,1.1017496528862,3.0291479889741648e-05,0.0,5.584168090951639,0.0,0.0,0.0,0.0,0.13707951194131082,194.952174792316,0.790438952286108
660,13017,17,"Ben Hill County, Georgia",722110,full-service restaurants,[722511],2012,610,0.0021952926106858675,0.0,0.12106948296171056,0.00030228471514057967,13.669871763375998,11.330181230162815,0.006140964070444642,0.15720090884682067,1.7957806861489883e-08,2.5612034155440646e-09,0.10165217263847441,2.055551441688855e-08,3031148.485458,0.8542621770606,9.192467309936855e-06,0.0,28.54758069865992,0.0,0.0,0.0,0.0,0.17379282718304373,314.25699508763,0.74089583438538
661,13017,17,"Ben Hill County, Georgia",722211,limited-service restaurants,[722513],2012,2836,0.022031545872019376,0.0,0.5188554175253255,0.004407391071963785,48.7113418521944,32.076389433903444,0.18207916565204493,0.5526355679175251,9.374232343579794e-08,1.4950896398948453e-07,0.36220014015579555,2.4344717293376635e-07,12910420.684341481,3.5392740355994006,1.3684766302822905e-05,0.0,108.0243685564627,0.0,0.0,0.0,0.0,4.128227341029295,1577.1435610884039,4.812065413510557
662,13017,17,"Ben Hill County, Georgia",722a00,all other food and drinking places,"[7223, 7224, 722514, 722515]",2012,117,0.06718356985940191,0.0,0.0025752754353488947,0.0020168784518675123,1.8370331754372002,2.1431644694104013,0.0016268337724808794,0.024410218103668193,5.73151407286639e-10,2.3975590898909098e-09,0.007281458444105485,2.9719608102389334e-09,333703.58819031005,0.24105282683391002,3.356809040193505e-05,0.0,4.1931138734700015,0.0,0.0,0.0,0.0,0.5739034124510172,62.70923278152001,0.196528987867212
663,13017,17,"Ben Hill County, Georgia",811100,vehicle repair,[8111],2012,408,0.001235175674507166,0.0005531667416632801,0.008170633081963103,0.0007419791971915829,0.9294092142880802,2.9961599837161486,0.14775621156713167,0.04686555144579801,1.3667129127393119e-09,1.706424830970537e-08,0.0001472391223295726,1.843494067339531e-08,627657.47039136,0.49061703565684844,2.4811941581299095e-05,0.0,4.425162368423232,0.0,9.432846350394361e-08,3.3236483388108e-10,0.0005531667416632801,1.575614033237943,252.357262527384,0.19852069603903202
664,13017,17,"Ben Hill County, Georgia",811200,electronic  equipment repair and maintenance,[8112],2012,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
665,13017,17,"Ben Hill County, Georgia",811300,commercial machinery repair,[8113],2012,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
666,13017,17,"Ben Hill County, Georgia",811400,household goods repair,[8114],2012,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
667,13017,17,"Ben Hill County, Georgia",812100,salons and barber shops,[8121],2012,106,0.000139466506117218,0.0,0.00013843121709693294,1.842393475954098e-05,0.20373100775626,0.5872868195388925,4.9265391526202725e-05,0.016228960855640667,5.385299151290647e-11,1.0285254825863453e-10,1.8712127047898572e-05,1.5681968192963885e-10,69603.86421750199,0.061568959806654,3.982651508018024e-09,0.0,0.8883957575699843,0.0,0.0,0.0,0.0,0.006284005472272043,65.771681826294,0.052920424208092
668,13017,17,"Ben Hill County, Georgia",812200,funerary services,[8122],2012,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
669,13017,17,"Ben Hill County, Georgia",812300,dry-cleaning and laundry,[8123],2012,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670,13017,17,"Ben Hill County, Georgia",813100,religious organizations,[8131],2012,844,0.0024512571114650057,0.0,0.002430820668111199,0.0003158269595565693,0.09742792249434401,10.328432417961286,0.0007968831327244514,0.00206530175930581,9.440375585845842e-10,1.7853177017363645e-09,0.00032898327933333904,2.7313612987997042e-09,0.0,0.0,1.965581307074011e-08,0.0,0.6910470131368526,0.0,0.0,0.0,0.0,0.106499666532991,240.790506599348,0.731974597013656
671,13017,17,"Ben Hill County, Georgia",813a00,"grantmaking, giving, and social advocacy organizations","[8132, 8133]",2012,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
672,13017,17,"Ben Hill County, Georgia",813b00,"civic, social, professional, and similar organizations","[8134, 8139]",2012,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673,13019,19,"Berrien County, Georgia",113000,timber and raw forest products,[113],2012,0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
674,13019,19,"Berrien County, Georgia",115000,agriculture and forestry support,[115],2012,1731,3.0115930362628034,0.0,1880.2757834448332,1.779525531720905,3.2015240515843804,277.78001309446137,0.015072544044869492,0.008815579618316213,4.5951459619839894e-08,3.6410839356035427e-07,1.818175948297683,4.0990831034740755e-07,1231312.444041612,3336.5383768836455,0.0002908785617253987,0.0,12.638923732695178,0.0,8.06009921372139e-05,0.03996817158803827,0.0,8.985750261770095,1261.979360819886,30.447152104041145
675,13019,19,"Berrien County, Georgia",221100,electricity,[2211],2012,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
676,13019,19,"Berrien County, Georgia",313200,fabric,[3132],2012,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
677,13019,19,"Berrien County, Georgia",321100,lumber and treated lumber,[3211],2012,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
678,13019,19,"Berrien County, Georgia",321910,"wooden windows, door, and flooring",[32191],2012,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
679,13019,19,"Berrien County, Georgia",326120,"plastic pipe, fittings, and sausage casings",[32612],2012,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
680,13019,19,"Berrien County, Georgia",332310,metal structural products,[33231],2012,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
681,13019,19,"Berrien County, Georgia",332710,machine shops,[33271],2012,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
682,13019,19,"Berrien County, Georgia",335313,switchgear and switchboards,[335313],2012,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
683,13019,19,"Berrien County, Georgia",336612,boats,[336612],2012,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
684,13019,19,"Berrien County, Georgia",337110,wood kitchen cabinets and countertops,[33711],2012,247,0.003455845386640578,0.09370505345519721,0.03285061338502826,0.0003840434647897383,0.053483286735515,7.105968437018871,0.09326909645426504,0.14277530902417768,7.431825319401205e-09,1.7444789556722073e-08,0.0075524151704350366,2.4897801326233848e-08,26564.605320070998,1.0447071733417799,1.0323030276342603e-05,0.0,2.2204583600697205,0.0,0.001320966866359678,9.141010664960761e-10,0.09370505345519721,1.4642628549710168,90.433587618218,0.29748097347007
