"NAME","YEAR","NAICS2017","NAICS2017_LABEL","ESTAB","EMP","PAYANN","state",
"Puerto Rico","2017","721120","Casino hotels","23","6372","167750","72",
"Puerto Rico","2017","72119","Other traveler accommodation","33","392","4381","72",
"Puerto Rico","2017","721191","Bed-and-breakfast inns","8","263","2862","72",
"Puerto Rico","2017","721199","All other traveler accommodation","25","129","1519","72",
"Puerto Rico","2017","81111","Automotive mechanical and electrical repair and maintenance","386","1240","20676","72",
"Puerto Rico","2017","812113","Nail salons","20","96","1282","72",
"Puerto Rico","2017","81219","Other personal care services","60","399","7473","72",
"Puerto Rico","2017","81391","Business associations","27","132","5530","72",
"Puerto Rico","2017","333517","Machine tool manufacturing","4","27","469","72",
"Puerto Rico","2017","3339","Other general purpose machinery manufacturing","7","1122","39878","72",
"Puerto Rico","2017","33399","All other general purpose machinery manufacturing","6","1076","38177","72",
"Puerto Rico","2017","333993","Packaging machinery manufacturing","3","62","1601","72",
"Puerto Rico","2017","333999","All other miscellaneous general purpose machinery manufacturing","3","0","0","72",
"Puerto Rico","2017","334","Computer and electronic product manufacturing","29","3538","139765","72",
"Puerto Rico","2017","3341","Computer and peripheral equipment manufacturing","3","0","0","72",
"Puerto Rico","2017","33411","Computer and peripheral equipment manufacturing","3","0","0","72",
"Puerto Rico","2017","3344","Semiconductor and other electronic component manufacturing","5","464","17590","72",
"Puerto Rico","2017","33441","Semiconductor and other electronic component manufacturing","5","464","17590","72",
"Puerto Rico","2017","5417","Scientific research and development services","42","820","34872","72",
"Puerto Rico","2017","54171","Research and development in the physical, engineering, and life sciences","32","756","32549","72",
"Puerto Rico","2017","56","Administrative and support and waste management and remediation services","1954","74818","1462456","72",
"Puerto Rico","2017","561499","All other business support services","9","117","2801","72",
"Puerto Rico","2017","5615","Travel arrangement and reservation services","163","1109","26510","72",
"Puerto Rico","2017","56151","Travel agencies","121","473","11009","72",
"Puerto Rico","2017","56211","Waste collection","40","850","19402","72",
"Puerto Rico","2017","562111","Solid waste collection","34","815","18659","72",
"Puerto Rico","2017","562112","Hazardous waste collection","3","0","0","72",
"Puerto Rico","2017","562119","Other waste collection","3","30","549","72",
"Puerto Rico","2017","61151","Technical and trade schools","68","1501","32152","72",
"Puerto Rico","2017","611511","Cosmetology and barber schools","16","474","8248","72",
"Puerto Rico","2017","62131","Offices of chiropractors","118","349","7561","72",
"Puerto Rico","2017","621310","Offices of chiropractors","118","349","7561","72",
"Puerto Rico","2017","621910","Ambulance services","101","1024","17896","72",
"Puerto Rico","2017","624","Social assistance","703","12023","194719","72",
"Puerto Rico","2017","71151","Independent artists, writers, and performers","35","121","4251","72",
"Puerto Rico","2017","711510","Independent artists, writers, and performers","35","121","4251","72",
"Puerto Rico","2017","712","Museums, historical sites, and similar institutions","20","357","6601","72",
"Puerto Rico","2017","7212","RV (recreational vehicle) parks and recreational camps","7","43","674","72",
"Puerto Rico","2017","72121","RV (recreational vehicle) parks and recreational camps","7","43","674","72",
"Puerto Rico","2017","721211","RV (recreational vehicle) parks and campgrounds","5","26","433","72",
"Puerto Rico","2017","7213","Rooming and boarding houses","12","76","650","72",
"Puerto Rico","2017","72131","Rooming and boarding houses","12","76","650","72",
"Puerto Rico","2017","721310","Rooming and boarding houses","12","76","650","72",
"Puerto Rico","2017","722","Food services and drinking places","4420","66556","766921","72",
"Puerto Rico","2017","811111","General automotive repair","289","999","16977","72",
"Puerto Rico","2017","811112","Automotive exhaust system repair","20","45","558","72",
"Puerto Rico","2017","812191","Diet and weight reducing centers","18","231","4425","72",
"Puerto Rico","2017","812199","Other personal care services","42","168","3048","72",
"Puerto Rico","2017","8122","Death care services","199","1365","29409","72",
"Puerto Rico","2017","813910","Business associations","27","132","5530","72",
"Puerto Rico","2017","81392","Professional organizations","56","195","5127","72",
"Puerto Rico","2017","813920","Professional organizations","56","195","5127","72",
"Puerto Rico","2017","541320","Landscape architectural services","12","99","1450","72",
"Puerto Rico","2017","54133","Engineering services","401","5022","208258","72",
"Puerto Rico","2017","541713","Research and development in nanotechnology","4","37","2352","72",
"Puerto Rico","2017","541714","Research and development in biotechnology (except nanobiotechnology)","9","466","16557","72",
"Puerto Rico","2017","541715","Research and development in the physical, engineering, and life sciences (except nanotechnology and biotechnology)","19","253","13640","72",
"Puerto Rico","2017","54172","Research and development in the social sciences and humanities","10","64","2323","72",
"Puerto Rico","2017","561","Administrative and support services","1827","72110","1388249","72",
"Puerto Rico","2017","561510","Travel agencies","121","473","11009","72",
"Puerto Rico","2017","56152","Tour operators","27","353","6388","72",
"Puerto Rico","2017","5622","Waste treatment and disposal","29","567","18626","72",
"Puerto Rico","2017","56221","Waste treatment and disposal","29","567","18626","72",
"Puerto Rico","2017","562211","Hazardous waste treatment and disposal","11","181","6950","72",
"Puerto Rico","2017","562212","Solid waste landfill","14","381","11416","72",
"Puerto Rico","2017","611512","Flight training","3","35","563","72",
"Puerto Rico","2017","611513","Apprenticeship training","9","164","3704","72",
"Puerto Rico","2017","611519","Other technical and trade schools","40","828","19637","72",
"Puerto Rico","2017","6116","Other schools and instruction","141","1376","19118","72",
"Puerto Rico","2017","62132","Offices of optometrists","121","490","9122","72",
"Puerto Rico","2017","621320","Offices of optometrists","121","490","9122","72",
"Puerto Rico","2017","62133","Offices of mental health practitioners (except physicians)","114","260","5381","72",
"Puerto Rico","2017","62199","All other ambulatory health care services","42","751","24750","72",
"Puerto Rico","2017","621991","Blood and organ banks","9","286","11030","72",
"Puerto Rico","2017","621999","All other miscellaneous ambulatory health care services","33","465","13720","72",
"Puerto Rico","2017","622","Hospitals","86","28114","787936","72",
"Puerto Rico","2017","6241","Individual and family services","310","7412","117076","72",
"Puerto Rico","2017","62411","Child and youth services","38","563","8784","72",
"Puerto Rico","2017","7121","Museums, historical sites, and similar institutions","20","357","6601","72",
"Puerto Rico","2017","71211","Museums","15","302","5810","72",
"Puerto Rico","2017","712110","Museums","15","302","5810","72",
"Puerto Rico","2017","713","Amusement, gambling, and recreation industries","278","2739","45059","72",
"Puerto Rico","2017","811113","Automotive transmission repair","35","78","907","72",
"Puerto Rico","2017","811118","Other automotive mechanical and electrical repair and maintenance","42","118","2234","72",
"Puerto Rico","2017","81112","Automotive body, paint, interior, and glass repair","197","692","12330","72",
"Puerto Rico","2017","81221","Funeral homes and funeral services","137","752","14648","72",
"Puerto Rico","2017","812210","Funeral homes and funeral services","137","752","14648","72",
"Puerto Rico","2017","81393","Labor unions and similar labor organizations","73","397","10134","72",
"Puerto Rico","2017","813930","Labor unions and similar labor organizations","73","397","10134","72",
"Puerto Rico","2017","541330","Engineering services","401","5022","208258","72",
"Puerto Rico","2017","54134","Drafting services","4","3","364","72",
"Puerto Rico","2017","541340","Drafting services","4","3","364","72"
