GEO_TTL,COUNTY,YEAR,NAICS2012,NAICS2012_TTL,ESTAB,EMP,PAYANN,state,county,Column
"Camden County, Georgia",39,2012,811,Repair and maintenance,25,108,2741,13,39,
"Camden County, Georgia",39,2012,812,Personal and laundry services,23,91,1379,13,39,
"Camden County, Georgia",39,2012,813,"Religious, grantmaking, civic, professional, and similar organizations",57,310,4627,13,39,
"Candler County, Georgia",43,2012,115,Support activities for agriculture and forestry,3,0,356,13,43,
"Candler County, Georgia",43,2012,213,Support activities for mining,1,0,0,13,43,
"Candler County, Georgia",43,2012,221,Utilities,2,0,0,13,43,
"Candler County, Georgia",43,2012,236,Construction of buildings,4,0,0,13,43,
"Candler County, Georgia",43,2012,237,Heavy and civil engineering construction,2,0,0,13,43,
"Candler County, Georgia",43,2012,238,Specialty trade contractors,10,100,3609,13,43,
"Candler County, Georgia",43,2012,314,Textile product mills,1,0,0,13,43,
"Candler County, Georgia",43,2012,321,Wood product manufacturing,1,0,0,13,43,
"Candler County, Georgia",43,2012,323,Printing and related support activities,1,0,0,13,43,
"Candler County, Georgia",43,2012,327,Nonmetallic mineral product manufacturing,2,0,0,13,43,
"Candler County, Georgia",43,2012,332,Fabricated metal product manufacturing,3,0,746,13,43,
"Candler County, Georgia",43,2012,339,Miscellaneous manufacturing,2,0,0,13,43,
"Candler County, Georgia",43,2012,423,"Merchant wholesalers, durable goods",6,106,2718,13,43,
"Candler County, Georgia",43,2012,424,"Merchant wholesalers, nondurable goods",2,0,0,13,43,
"Candler County, Georgia",43,2012,441,Motor vehicle and parts dealers,6,0,2155,13,43,
"Candler County, Georgia",43,2012,442,Furniture and home furnishings stores,2,0,0,13,43,
"Candler County, Georgia",43,2012,444,Building material and garden equipment and supplies dealers,4,0,0,13,43,
"Candler County, Georgia",43,2012,445,Food and beverage stores,10,89,1483,13,43,
"Candler County, Georgia",43,2012,446,Health and personal care stores,4,57,1618,13,43,
"Candler County, Georgia",43,2012,447,Gasoline stations,17,112,1688,13,43,
"Candler County, Georgia",43,2012,448,Clothing and clothing accessories stores,1,0,0,13,43,
"Candler County, Georgia",43,2012,451,"Sporting goods, hobby, musical instrument, and book stores",1,0,0,13,43,
"Candler County, Georgia",43,2012,452,General merchandise stores,4,0,636,13,43,
"Candler County, Georgia",43,2012,453,Miscellaneous store retailers,1,0,0,13,43,
"Candler County, Georgia",43,2012,454,Nonstore retailers,1,0,0,13,43,
"Candler County, Georgia",43,2012,484,Truck transportation,5,0,0,13,43,
"Candler County, Georgia",43,2012,492,Couriers and messengers,2,0,0,13,43,
"Candler County, Georgia",43,2012,511,Publishing industries (except internet),1,0,0,13,43,
"Candler County, Georgia",43,2012,512,Motion picture and sound recording industries,1,0,0,13,43,
"Candler County, Georgia",43,2012,515,Broadcasting (except internet),1,0,0,13,43,
"Candler County, Georgia",43,2012,517,Telecommunications,2,0,0,13,43,
"Candler County, Georgia",43,2012,522,Credit intermediation and related activities,8,0,1812,13,43,
"Candler County, Georgia",43,2012,524,Insurance carriers and related activities,11,0,1016,13,43,
"Candler County, Georgia",43,2012,531,Real estate,4,4,75,13,43,
"Candler County, Georgia",43,2012,532,Rental and leasing services,2,0,0,13,43,
"Candler County, Georgia",43,2012,541,"Professional, scientific, and technical services",21,57,2245,13,43,
"Candler County, Georgia",43,2012,551,Management of companies and enterprises,1,0,0,13,43,
"Candler County, Georgia",43,2012,561,Administrative and support services,7,32,286,13,43,
"Candler County, Georgia",43,2012,621,Ambulatory health care services,6,51,2046,13,43,
"Candler County, Georgia",43,2012,622,Hospitals,1,0,0,13,43,
"Candler County, Georgia",43,2012,623,Nursing and residential care facilities,4,0,0,13,43,
"Candler County, Georgia",43,2012,624,Social assistance,4,11,131,13,43,
"Candler County, Georgia",43,2012,711,"Performing arts, spectator sports, and related industries",1,0,0,13,43,
"Candler County, Georgia",43,2012,713,"Amusement, gambling, and recreation industries",1,0,0,13,43,
"Candler County, Georgia",43,2012,721,Accommodation,2,0,0,13,43,
"Candler County, Georgia",43,2012,722,Food services and drinking places,22,394,3795,13,43,
"Candler County, Georgia",43,2012,811,Repair and maintenance,3,0,0,13,43,
"Candler County, Georgia",43,2012,812,Personal and laundry services,2,0,0,13,43,
"Candler County, Georgia",43,2012,813,"Religious, grantmaking, civic, professional, and similar organizations",11,36,559,13,43,
"Carroll County, Georgia",45,2012,113,Forestry and logging,3,20,709,13,45,
"Carroll County, Georgia",45,2012,115,Support activities for agriculture and forestry,2,0,0,13,45,
"Carroll County, Georgia",45,2012,212,Mining (except oil and gas),1,0,0,13,45,
"Carroll County, Georgia",45,2012,213,Support activities for mining,1,0,0,13,45,
"Carroll County, Georgia",45,2012,221,Utilities,8,0,0,13,45,
"Carroll County, Georgia",45,2012,236,Construction of buildings,40,258,12743,13,45,
"Carroll County, Georgia",45,2012,237,Heavy and civil engineering construction,13,353,18830,13,45,
"Carroll County, Georgia",45,2012,238,Specialty trade contractors,136,1214,46756,13,45,
"Carroll County, Georgia",45,2012,311,Food manufacturing,6,1878,75563,13,45,
"Carroll County, Georgia",45,2012,313,Textile mills,1,0,0,13,45,
"Carroll County, Georgia",45,2012,314,Textile product mills,4,0,0,13,45,
"Carroll County, Georgia",45,2012,315,Apparel manufacturing,4,0,0,13,45,
"Carroll County, Georgia",45,2012,321,Wood product manufacturing,6,0,0,13,45,
"Carroll County, Georgia",45,2012,322,Paper manufacturing,3,0,0,13,45,
"Carroll County, Georgia",45,2012,323,Printing and related support activities,5,0,0,13,45,
"Carroll County, Georgia",45,2012,324,Petroleum and coal products manufacturing,2,0,0,13,45,
"Carroll County, Georgia",45,2012,325,Chemical manufacturing,2,0,0,13,45,
"Carroll County, Georgia",45,2012,326,Plastics and rubber products manufacturing,9,0,34073,13,45,
"Carroll County, Georgia",45,2012,327,Nonmetallic mineral product manufacturing,2,0,0,13,45,
"Carroll County, Georgia",45,2012,331,Primary metal manufacturing,5,138,6821,13,45,
"Carroll County, Georgia",45,2012,332,Fabricated metal product manufacturing,30,1225,45223,13,45,
"Carroll County, Georgia",45,2012,333,Machinery manufacturing,2,0,0,13,45,
"Carroll County, Georgia",45,2012,334,Computer and electronic product manufacturing,1,0,0,13,45,
"Carroll County, Georgia",45,2012,335,"Electrical equipment, appliance, and component manufacturing",5,0,0,13,45,
"Carroll County, Georgia",45,2012,336,Transportation equipment manufacturing,3,0,0,13,45,
"Carroll County, Georgia",45,2012,337,Furniture and related product manufacturing,8,0,0,13,45,
"Carroll County, Georgia",45,2012,339,Miscellaneous manufacturing,13,175,7458,13,45,
"Carroll County, Georgia",45,2012,423,"Merchant wholesalers, durable goods",62,0,0,13,45,
"Carroll County, Georgia",45,2012,424,"Merchant wholesalers, nondurable goods",28,182,9243,13,45,
"Carroll County, Georgia",45,2012,425,Wholesale electronic markets and agents and brokers,9,25,533,13,45,
"Carroll County, Georgia",45,2012,441,Motor vehicle and parts dealers,44,432,13917,13,45,
"Carroll County, Georgia",45,2012,442,Furniture and home furnishings stores,14,0,3210,13,45,
"Carroll County, Georgia",45,2012,443,Electronics and appliance stores,15,121,3143,13,45,
"Carroll County, Georgia",45,2012,444,Building material and garden equipment and supplies dealers,27,0,13717,13,45,
"Carroll County, Georgia",45,2012,445,Food and beverage stores,44,931,19254,13,45,
"Carroll County, Georgia",45,2012,446,Health and personal care stores,31,307,10244,13,45,
"Carroll County, Georgia",45,2012,447,Gasoline stations,80,426,7619,13,45,
"Carroll County, Georgia",45,2012,448,Clothing and clothing accessories stores,26,208,2927,13,45,
"Carroll County, Georgia",45,2012,451,"Sporting goods, hobby, musical instrument, and book stores",10,62,1251,13,45,
"Carroll County, Georgia",45,2012,452,General merchandise stores,31,0,0,13,45,
"Carroll County, Georgia",45,2012,453,Miscellaneous store retailers,25,125,2037,13,45,
"Carroll County, Georgia",45,2012,454,Nonstore retailers,15,134,5188,13,45,
"Carroll County, Georgia",45,2012,481,Air transportation,1,0,0,13,45,
"Carroll County, Georgia",45,2012,484,Truck transportation,36,162,5677,13,45,
"Carroll County, Georgia",45,2012,485,Transit and ground passenger transportation,3,0,960,13,45,
"Carroll County, Georgia",45,2012,488,Support activities for transportation,16,78,3134,13,45,
"Carroll County, Georgia",45,2012,492,Couriers and messengers,3,0,0,13,45,
"Carroll County, Georgia",45,2012,493,Warehousing and storage,4,0,0,13,45,
"Carroll County, Georgia",45,2012,511,Publishing industries (except internet),4,0,0,13,45,
"Carroll County, Georgia",45,2012,512,Motion picture and sound recording industries,1,0,0,13,45,
"Carroll County, Georgia",45,2012,515,Broadcasting (except internet),2,0,0,13,45,
"Carroll County, Georgia",45,2012,517,Telecommunications,17,130,7148,13,45,
"Carroll County, Georgia",45,2012,518,"Data processing, hosting, and related services",1,0,0,13,45,
"Carroll County, Georgia",45,2012,522,Credit intermediation and related activities,82,562,24160,13,45,
"Carroll County, Georgia",45,2012,523,"Securities, commodity contracts, and other financial investments and related activities",16,34,1856,13,45,
"Carroll County, Georgia",45,2012,524,Insurance carriers and related activities,46,242,12036,13,45,
"Carroll County, Georgia",45,2012,531,Real estate,65,218,5408,13,45,
"Carroll County, Georgia",45,2012,532,Rental and leasing services,14,0,2529,13,45,
"Carroll County, Georgia",45,2012,541,"Professional, scientific, and technical services",148,707,23189,13,45,
"Carroll County, Georgia",45,2012,551,Management of companies and enterprises,4,0,0,13,45,
"Carroll County, Georgia",45,2012,561,Administrative and support services,68,1673,40299,13,45,
"Carroll County, Georgia",45,2012,562,Waste management and remediation services,5,0,709,13,45,
"Carroll County, Georgia",45,2012,611,Educational services,17,145,2534,13,45,
"Carroll County, Georgia",45,2012,621,Ambulatory health care services,162,1601,109113,13,45,
"Carroll County, Georgia",45,2012,622,Hospitals,2,0,0,13,45,
"Carroll County, Georgia",45,2012,623,Nursing and residential care facilities,16,699,17572,13,45,
"Carroll County, Georgia",45,2012,624,Social assistance,35,388,6605,13,45,
"Carroll County, Georgia",45,2012,711,"Performing arts, spectator sports, and related industries",2,0,0,13,45,
"Carroll County, Georgia",45,2012,713,"Amusement, gambling, and recreation industries",18,230,3608,13,45,
"Carroll County, Georgia",45,2012,721,Accommodation,14,137,1772,13,45,
"Carroll County, Georgia",45,2012,722,Food services and drinking places,183,3135,40616,13,45,
"Carroll County, Georgia",45,2012,811,Repair and maintenance,66,239,5978,13,45,
"Carroll County, Georgia",45,2012,812,Personal and laundry services,45,245,4504,13,45,
"Carroll County, Georgia",45,2012,813,"Religious, grantmaking, civic, professional, and similar organizations",106,553,9846,13,45,
"Catoosa County, Georgia",47,2012,212,Mining (except oil and gas),1,0,0,13,47,
"Catoosa County, Georgia",47,2012,221,Utilities,2,0,0,13,47,
"Catoosa County, Georgia",47,2012,236,Construction of buildings,11,0,0,13,47,
"Catoosa County, Georgia",47,2012,237,Heavy and civil engineering construction,1,0,0,13,47,
"Catoosa County, Georgia",47,2012,238,Specialty trade contractors,59,471,17618,13,47,
"Catoosa County, Georgia",47,2012,311,Food manufacturing,1,0,0,13,47,
"Catoosa County, Georgia",47,2012,312,Beverage and tobacco product manufacturing,1,0,0,13,47,
"Catoosa County, Georgia",47,2012,313,Textile mills,2,0,0,13,47,
"Catoosa County, Georgia",47,2012,314,Textile product mills,3,0,0,13,47,
"Catoosa County, Georgia",47,2012,321,Wood product manufacturing,1,0,0,13,47,
"Catoosa County, Georgia",47,2012,322,Paper manufacturing,1,0,0,13,47,
"Catoosa County, Georgia",47,2012,323,Printing and related support activities,4,46,1373,13,47,
"Catoosa County, Georgia",47,2012,325,Chemical manufacturing,2,0,0,13,47,
"Catoosa County, Georgia",47,2012,327,Nonmetallic mineral product manufacturing,1,0,0,13,47,
"Catoosa County, Georgia",47,2012,331,Primary metal manufacturing,1,0,0,13,47,
"Catoosa County, Georgia",47,2012,332,Fabricated metal product manufacturing,15,0,23735,13,47,
"Catoosa County, Georgia",47,2012,333,Machinery manufacturing,2,0,0,13,47,
"Catoosa County, Georgia",47,2012,334,Computer and electronic product manufacturing,1,0,0,13,47,
"Catoosa County, Georgia",47,2012,336,Transportation equipment manufacturing,1,0,0,13,47,
"Catoosa County, Georgia",47,2012,337,Furniture and related product manufacturing,2,0,0,13,47,
"Catoosa County, Georgia",47,2012,339,Miscellaneous manufacturing,4,0,0,13,47,
"Catoosa County, Georgia",47,2012,423,"Merchant wholesalers, durable goods",30,355,16482,13,47,
"Catoosa County, Georgia",47,2012,424,"Merchant wholesalers, nondurable goods",13,116,4190,13,47,
"Catoosa County, Georgia",47,2012,425,Wholesale electronic markets and agents and brokers,3,0,0,13,47,
"Catoosa County, Georgia",47,2012,441,Motor vehicle and parts dealers,25,214,6454,13,47,
"Catoosa County, Georgia",47,2012,442,Furniture and home furnishings stores,9,0,0,13,47,
"Catoosa County, Georgia",47,2012,443,Electronics and appliance stores,12,43,935,13,47,
"Catoosa County, Georgia",47,2012,444,Building material and garden equipment and supplies dealers,14,0,0,13,47,
"Catoosa County, Georgia",47,2012,445,Food and beverage stores,15,295,4637,13,47,
"Catoosa County, Georgia",47,2012,446,Health and personal care stores,16,157,5251,13,47,
"Catoosa County, Georgia",47,2012,447,Gasoline stations,26,238,4824,13,47,
"Catoosa County, Georgia",47,2012,448,Clothing and clothing accessories stores,13,144,2402,13,47,
"Catoosa County, Georgia",47,2012,451,"Sporting goods, hobby, musical instrument, and book stores",5,18,321,13,47,
"Catoosa County, Georgia",47,2012,452,General merchandise stores,16,769,19239,13,47,
"Catoosa County, Georgia",47,2012,453,Miscellaneous store retailers,14,61,1033,13,47,
"Catoosa County, Georgia",47,2012,454,Nonstore retailers,10,183,2571,13,47,
"Catoosa County, Georgia",47,2012,484,Truck transportation,19,352,18297,13,47,
"Catoosa County, Georgia",47,2012,486,Pipeline transportation,1,0,0,13,47,
"Catoosa County, Georgia",47,2012,488,Support activities for transportation,2,0,0,13,47,
"Catoosa County, Georgia",47,2012,493,Warehousing and storage,2,0,0,13,47,
"Catoosa County, Georgia",47,2012,511,Publishing industries (except internet),1,0,0,13,47,
"Catoosa County, Georgia",47,2012,512,Motion picture and sound recording industries,2,0,0,13,47,
"Catoosa County, Georgia",47,2012,515,Broadcasting (except internet),1,0,0,13,47,
"Catoosa County, Georgia",47,2012,517,Telecommunications,8,0,0,13,47,
"Catoosa County, Georgia",47,2012,522,Credit intermediation and related activities,38,343,11948,13,47,
"Catoosa County, Georgia",47,2012,523,"Securities, commodity contracts, and other financial investments and related activities",3,0,0,13,47,
"Catoosa County, Georgia",47,2012,524,Insurance carriers and related activities,24,0,2470,13,47,
"Catoosa County, Georgia",47,2012,531,Real estate,30,77,2093,13,47,
"Catoosa County, Georgia",47,2012,532,Rental and leasing services,9,0,2163,13,47,
"Catoosa County, Georgia",47,2012,541,"Professional, scientific, and technical services",65,317,10827,13,47,
"Catoosa County, Georgia",47,2012,551,Management of companies and enterprises,4,0,0,13,47,
"Catoosa County, Georgia",47,2012,561,Administrative and support services,33,214,7747,13,47,
"Catoosa County, Georgia",47,2012,562,Waste management and remediation services,2,0,0,13,47,
"Catoosa County, Georgia",47,2012,611,Educational services,9,40,631,13,47,
"Catoosa County, Georgia",47,2012,621,Ambulatory health care services,72,731,31248,13,47,
"Catoosa County, Georgia",47,2012,622,Hospitals,1,0,0,13,47,
"Catoosa County, Georgia",47,2012,623,Nursing and residential care facilities,8,396,9717,13,47,
